"id","fellfarbe","groesse","art","opfer","gewicht_kg","landschaft","sex","hauerlaenge"
"1",1,"weiß",212,"Yeti","Tourist",662.07,"Hochgebirge","weiblich",1681.39655064431
"2",2,"weiß",176,"Yeti","Tourist",632.44,"Hochgebirge","weiblich",1819.8480250618
"3",3,"weiß",209,"Yeti","Tourist",696.82,"Hochgebirge","weiblich",1670.9650271044
"4",4,"weiß",258,"Yeti","Tourist",788.76,"Hochgebirge","weiblich",1287.22350637591
"5",5,"weiß",242,"Yeti","Tourist",728.2,"Hochgebirge","weiblich",1380.05413383964
"6",6,"weiß",197,"Yeti","Tourist",670,"Hochgebirge","weiblich",1774.63506940949
"7",7,"weiß",236,"Yeti","Tourist",719.52,"Hochgebirge","weiblich",1500.26447705963
"8",8,"weiß",226,"Yeti","Tourist",692.62,"Hochgebirge","weiblich",1541.55681273402
"9",9,"weiß",228,"Yeti","Tourist",693.4,"Hochgebirge","weiblich",1512.45142665092
"10",10,"weiß",243,"Yeti","Tourist",757.03,"Hochgebirge","weiblich",1409.80105929827
"11",11,"weiß",223,"Yeti","Tourist",710.02,"Hochgebirge","weiblich",1563.25673454571
"12",12,"weiß",222,"Yeti","Tourist",699.16,"Hochgebirge","weiblich",1525.21438568719
"13",13,"weiß",244,"Yeti","Tourist",728.41,"Hochgebirge","weiblich",1428.33517070442
"14",14,"weiß",249,"Yeti","Geologe",741.5,"Hochgebirge","unbest.",1381.35876364462
"15",15,"weiß",265,"Yeti","Geologe",780.17,"Hochgebirge","unbest.",1111.49090222589
"16",16,"weiß",236,"Yeti","Geologe",743.39,"Hochgebirge","unbest.",1489.59781993664
"17",17,"weiß",258,"Yeti","Geologe",768.9,"Hochgebirge","unbest.",1289.8107057975
"18",18,"weiß",314,"Yeti","Geologe",870.47,"Hochgebirge","unbest.",374.915650145199
"19",19,"weiß",241,"Yeti","Geologe",744.59,"Hochgebirge","unbest.",1449.98648622317
"20",20,"weiß",229,"Yeti","Geologe",703.96,"Hochgebirge","unbest.",1532.74810809815
"21",21,"weiß",254,"Yeti","Geologe",758.57,"Hochgebirge","unbest.",1341.67599108108
"22",22,"beige",236,"Yeti","Geologe",728.51,"Hochgebirge","unbest.",1492.28446042455
"23",23,"beige",283,"Yeti","Geologe",822.86,"Hochgebirge","unbest.",966.245852612998
"24",24,"beige",171,"Yeti","Geologe",606.08,"Hochgebirge","männlich",1834.36137867508
"25",25,"beige",244,"Yeti","Geologe",767.95,"Hochgebirge","männlich",1361.24182374304
"26",26,"beige",268,"Yeti","Geologe",778.12,"Hochgebirge","männlich",1209.24667735137
"27",27,"beige",280,"Yeti","Geologe",802.02,"Hochgebirge","männlich",1032.74900008137
"28",28,"beige",260,"Yeti","Geologe",780.83,"Hochgebirge","männlich",1225.56096212307
"29",29,"beige",312,"Yeti","Geologe",864.04,"Hochgebirge","männlich",499.907343000647
"30",30,"beige",260,"Yeti","Geologe",769.87,"Hochgebirge","männlich",1238.1791306416
"31",31,"beige",270,"Yeti","Geologe",766.43,"Hochgebirge","männlich",1109.85569815245
"32",32,"beige",235,"Yeti","Biologe",694.73,"Hochgebirge","männlich",1420.56522057201
"33",33,"beige",200,"Yeti","Biologe",644.79,"Hochgebirge","männlich",1737.69154849487
"34",34,"beige",248,"Yeti","Biologe",741.89,"Mittelgebirge","männlich",1391.03786082327
"35",35,"beige",249,"Yeti","Biologe",754.41,"Mittelgebirge","männlich",1286.07417963159
"36",36,"hellbraun",256,"Bigfoot","Biologe",759.35,"Mittelgebirge","männlich",1300.18097489903
"37",37,"hellbraun",267,"Bigfoot","Biologe",806.97,"Mittelgebirge","männlich",1190.10107221139
"38",38,"hellbraun",254,"Bigfoot","Biologe",785.92,"Mittelgebirge","männlich",1199.68354463929
"39",39,"hellbraun",198,"Bigfoot","Biologe",648.8,"Mittelgebirge","männlich",1742.56619326791
"40",40,"hellbraun",223,"Bigfoot","Abenteurer",696.93,"Mittelgebirge","männlich",1577.93355849961
"41",41,"hellbraun",225,"Bigfoot","Abenteurer",690.14,"Mittelgebirge","männlich",1595.09494887474
"42",42,"hellbraun",240,"Bigfoot","Abenteurer",754.26,"Mittelgebirge","männlich",1457.64688944873
"43",43,"dunkelbraun",283,"Yeti","Abenteurer",800.91,"Mittelgebirge","männlich",966.245852612998
"44",44,"dunkelbraun",229,"Yeti","Abenteurer",726.89,"Mittelgebirge","männlich",1553.7027971423
"45",45,"dunkelbraun",227,"Yeti","Abenteurer",706.32,"Mittelgebirge","männlich",1508.39645956416
"46",46,"dunkelbraun",290,"Bigfoot","Abenteurer",809.35,"Mittelgebirge","männlich",931.755907981252
"47",47,"dunkelbraun",307,"Bigfoot","Abenteurer",885.96,"Mittelgebirge","männlich",650.014502844719
"48",48,"dunkelbraun",278,"Bigfoot","Abenteurer",809.91,"Mittelgebirge","männlich",1011.46904121138
"49",49,"dunkelbraun",282,"Bigfoot","Abenteurer",809.03,"Mittelgebirge","männlich",942.530230018602
"50",50,"dunkelbraun",299,"Bigfoot","Abenteurer",850.42,"Mittelgebirge","männlich",735.258235488063
"51",51,"dunkelbraun",271,"Bigfoot","Tourist",784.96,"Mittelgebirge","männlich",1097.8088675909
"52",52,"dunkelbraun",288,"Bigfoot","Tourist",850.58,"Mittelgebirge","männlich",819.018624333237
