"id","fruchtgroesse_mm","ethioningehalt","bewertung_geruch","wachstums_bedingungen","stacheldichte","fruchtfarbe"
"1",1,15.2233321805128,10,5.9,"starkes Sonneneinstrahlung",39.393599737156,"hellgrün"
"2",2,16.7519425959773,14,2.7,"starkes Sonneneinstrahlung",23.9087847058341,"hellgrün"
"3",3,18.5240206749544,20,-1.8,"starkes Sonneneinstrahlung",38.2462048359406,"hellgrün"
"4",4,12.6861579940077,18,0.6,"starkes Sonneneinstrahlung",30.3386222305642,"hellgrün"
"5",5,19.7472555456103,22,-2.6,"starkes Sonneneinstrahlung",25.0656679634854,"hellgrün"
"6",6,17.1677386142965,14,5.1,"starkes Sonneneinstrahlung",35.8319216315126,"hellgrün"
"7",7,16.9165749932605,20,-2.7,"starkes Sonneneinstrahlung",26.9386084268372,"hellgrün"
"8",8,18.4658556231962,9,8.4,"starkes Sonneneinstrahlung",34.3918678742005,"dunkelgrün"
"9",9,15.8243265229903,15,-1.3,"starkes Sonneneinstrahlung",27.7703209506168,"dunkelgrün"
"10",10,18.2022415001931,18,0.6,"starkes Sonneneinstrahlung",30.2734929208929,"dunkelgrün"
"11",11,16.7142244968358,22,-1.3,"starkes Sonneneinstrahlung",37.6211677034971,"dunkelgrün"
"12",12,17.0617721532339,13,4.2,"starkes Sonneneinstrahlung",31.5074294944073,"dunkelgrün"
"13",13,19.8787386119494,16,-0.2,"starkes Sonneneinstrahlung",36.1696848087306,"dunkelgrün"
"14",14,16.4732106946672,19,1.9,"starkes Sonneneinstrahlung",32.0109272399392,"dunkelgrün"
"15",15,15.3938589266015,22,-1.4,"starkes Sonneneinstrahlung",29.9451501377579,"dunkelgrün"
"16",16,14.9177049072415,17,0.0999999999999996,"starkes Sonneneinstrahlung",22.2420391498208,"dunkelgrün"
"17",17,17.4156257125986,14,3.5,"starkes Sonneneinstrahlung",31.5779591061687,"dunkelgrün"
"18",18,17.912034022849,17,2.2,"starkes Sonneneinstrahlung",33.8066079259361,"dunkelgrün"
"19",19,18.2155772773716,24,-3.6,"starkes Sonneneinstrahlung",17.9633986009615,"dunkelgrün"
"20",20,17.204787444638,9,6.8,"starkes Sonneneinstrahlung",30.6317689634826,"dunkelgrün"
"21",21,15.1076503274302,11,5,"starkes Sonneneinstrahlung",33.9327004402247,"dunkelgrün"
"22",22,18.1448782982118,23,-4.4,"starkes Sonneneinstrahlung",20.3718041113378,"dunkelgrün"
"23",23,18.3224313069365,14,5.3,"starkes Sonneneinstrahlung",38.671765979173,"dunkelgrün"
"24",24,25.5620397571258,16,2.2,"starkes Sonneneinstrahlung",34.4823556143568,"dunkelgrün"
"25",25,24.601281265555,16,3.6,"starkes Sonneneinstrahlung",33.6097316779684,"dunkelgrün"
"26",26,24.1434637889823,11,9.8,"Halbschatten",47.0341914794221,"dunkelgrün"
"27",27,25.1738541872745,11,1.1,"Halbschatten",31.8806570157085,"dunkelgrün"
"28",28,25.7881157034006,14,7.4,"Halbschatten",32.4471681371655,"dunkelgrün"
"29",29,22.3891714296779,18,-2.8,"Halbschatten",23.8706774502654,"graugrün"
"30",30,25.6963646250483,11,5.8,"Halbschatten",36.958829345842,"graugrün"
"31",31,23.462968319615,9,4,"Halbschatten",39.5941440371236,"graugrün"
"32",32,23.1451474844702,20,1.8,"Halbschatten",32.9353393715408,"graugrün"
"33",33,28.0941419764867,15,4.1,"Halbschatten",35.542702423461,"graugrün"
"34",34,25.2945839095596,12,6.9,"Halbschatten",34.8044352914719,"graugrün"
"35",35,24.7856912517132,9,6.8,"Halbschatten",40.8442276964649,"graugrün"
"36",36,23.9073320284866,12,2.9,"Halbschatten",9.32054143968989,"graugrün"
"37",37,25.5748171412715,10,5.1,"Halbschatten",12.205798040269,"graugrün"
"38",38,20.8098372588928,12,2.8,"Halbschatten",12.3258523308848,"graugrün"
"39",39,23.191111537771,14,4.5,"Halbschatten",11.3852548566401,"graugrün"
"40",40,24.8748046666853,18,0.4,"Halbschatten",2.86411011400648,"graugrün"
"41",41,23.9608968343745,15,1.7,"Halbschatten",1.64868297015979,"graugrün"
"42",42,24.8063968382671,18,0,"Halbschatten",3.62258909665126,"graugrün"
"43",43,28.7359811952041,14,4.8,"Halbschatten",16.2117160983686,"graugrün"
"44",44,25.1187156606399,14,5.1,"Halbschatten",11.1098953064303,"dunkelgrün"
"45",45,26.9368544616927,14,3.8,"Halbschatten",13.5357946174891,"dunkelgrün"
"46",46,23.7700769377996,15,5.5,"Halbschatten",8.3028850546485,"dunkelgrün"
"47",47,25.2382629814614,12,1.2,"Halbschatten",7.0103651266524,"dunkelgrün"
"48",48,25.4652960637531,16,4.7,"Halbschatten",6.72385839290178,"dunkelgrün"
"49",49,26.1109677733556,17,0.5,"Schatten",5.85279829875645,"hellgrün"
"50",50,27.3342133845739,17,-3.6,"Schatten",5.45107226606796,"hellgrün"
"51",51,43.9563665087508,18,2.6,"Schatten",1.79757919146111,"hellgrün"
"52",52,46.509515178842,11,4.7,"Schatten",12.1094946127598,"hellgrün"
"53",53,44.0562038273936,19,2.1,"Schatten",6.91831928530852,"hellgrün"
"54",54,41.3014151585927,16,1.5,"Schatten",4.01819840881925,"hellgrün"
"55",55,45.6501788819035,13,4.3,"Schatten",7.5781770752579,"hellgrün"
"56",56,46.1316596623402,20,1.8,"Schatten",2.94743544644686,"hellgrün"
"57",57,46.248782699443,21,-3.1,"Schatten",-0.35664977070942,"hellgrün"
"58",58,46.741907059522,15,-0.3,"Schatten",8.92518108956837,"hellgrün"
"59",59,45.3784917681301,18,-3.2,"Schatten",-3.48664295049928,"hellgrün"
"60",60,42.3630276352849,9,7.2,"Schatten",11.3279176087917,"hellgrün"
"61",61,46.5303668644823,15,3.2,"Schatten",7.92158167992952,"hellgrün"
"62",62,46.4626819507655,11,5.4,"Schatten",9.05014228821753,"hellgrün"
"63",63,45.680157905279,10,0.5,"Schatten",7.13865338235424,"hellgrün"
"64",64,47.3501239058924,21,-0.3,"Schatten",7.27621195639733,"hellgrün"
"65",65,41.5194846803563,19,-1.8,"Schatten",4.74661813928856,"hellgrün"
"66",66,45.6579800441149,17,4.5,"Schatten",6.07618717082288,"hellgrün"
"67",67,43.3958153006438,7,6,"Schatten",14.3317725783594,"hellgrün"
"68",68,43.7657751492106,11,3.9,"Schatten",7.80426901162403,"hellgrün"
"69",69,45.7916672106484,18,-0.4,"Schatten",9.3567216397412,"hellgrün"
"70",70,43.1862711076614,15,1.6,"Schatten",-0.0529654760765101,"hellgrün"
"71",71,41.740201269184,16,0.0999999999999996,"Schatten",6.5051805199485,"hellgrün"
"72",72,46.8838330276033,16,4,"Schatten",15.0724656032851,"hellgrün"
"73",73,45.1787381709637,15,3.4,"Schatten",4.81961686586152,"hellgrün"
"74",74,49.8788247390701,17,1.1,"Schatten",5.04871760172546,"hellgrün"
"75",75,47.5735537314822,15,2.5,"Schatten",11.0685344166071,"hellgrün"
"76",76,32.4869499874609,19,1,"Schatten",10.7342004994743,"hellgrün"
"77",77,30.6217469246816,20,3.1,"Schatten",6.1873894609527,"hellgrün"
"78",78,31.2470288362718,8,4.9,"Schatten",8.1522925267007,"hellgrün"
"79",79,32.8900191085879,10,5.7,"künstliches Licht",2.70303298326567,"hellgrün"
"80",80,28.2604133409614,9,6,"künstliches Licht",10.55924691318,"hellgrün"
"81",81,32.8502396906735,12,4.5,"künstliches Licht",6.14837600279498,"hellgrün"
"82",82,29.8909761216945,14,3.1,"künstliches Licht",9.76439558373089,"hellgrün"
"83",83,29.2276233502926,20,-1.4,"künstliches Licht",4.96414507482581,"hellgrün"
"84",84,34.0706684075058,16,0.9,"künstliches Licht",3.77387356177826,"hellgrün"
"85",85,34.986972550846,7,4,"künstliches Licht",9.0595879959649,"hellgrün"
"86",86,31.6750441871937,15,5.2,"künstliches Licht",11.9957407924304,"hellgrün"
"87",87,30.7502540577445,21,0.4,"künstliches Licht",3.26441827078888,"hellgrün"
"88",88,32.0808338309846,14,6.3,"künstliches Licht",14.2495117659163,"hellgrün"
"89",89,37.7550668214286,21,-3.8,"künstliches Licht",2.01399176402951,"graugrün"
"90",90,31.6404005032863,15,1.2,"künstliches Licht",6.08713115759448,"graugrün"
"91",91,32.8588649494911,14,5.4,"künstliches Licht",11.8438615439487,"graugrün"
"92",92,32.3692179241666,24,-3.6,"künstliches Licht",0.44959844256717,"graugrün"
"93",93,31.0639119969628,17,3.8,"künstliches Licht",11.6066564711487,"graugrün"
"94",94,31.6055714803112,16,4.5,"künstliches Licht",10.6979363585313,"graugrün"
"95",95,31.8353443337946,6,5.8,"künstliches Licht",11.9283406991983,"graugrün"
"96",96,35.797741683663,27,-3.1,"künstliches Licht",2.48963001584776,"graugrün"
"97",97,30.3155128817445,16,-0.0999999999999996,"künstliches Licht",8.99118696971869,"graugrün"
"98",98,31.5626282143271,21,0.4,"künstliches Licht",11.2166919387479,"graugrün"
"99",99,31.7132721392703,16,2.4,"künstliches Licht",13.5419337076211,"graugrün"
"100",100,30.6179113058101,15,2,"künstliches Licht",6.28384439464855,"graugrün"
