"id","fruchtgroesse_mm","ethioningehalt","bewertung_geruch","wachstums_bedingungen","stacheldichte","fruchtfarbe"
"1",1,19.2233321805128,10,9.9,"starkes Sonneneinstrahlung",43.393599737156,"hellgrün"
"2",2,20.7519425959773,14,6.7,"starkes Sonneneinstrahlung",27.9087847058341,"hellgrün"
"3",3,22.5240206749544,20,2.2,"starkes Sonneneinstrahlung",42.2462048359406,"hellgrün"
"4",4,16.6861579940077,18,4.6,"starkes Sonneneinstrahlung",34.3386222305642,"hellgrün"
"5",5,23.7472555456103,22,1.4,"starkes Sonneneinstrahlung",29.0656679634854,"hellgrün"
"6",6,21.1677386142965,14,9.1,"starkes Sonneneinstrahlung",39.8319216315126,"hellgrün"
"7",7,20.9165749932605,20,1.3,"starkes Sonneneinstrahlung",30.9386084268372,"hellgrün"
"8",8,22.4658556231962,9,12.4,"starkes Sonneneinstrahlung",38.3918678742005,"dunkelgrün"
"9",9,19.8243265229903,15,2.7,"starkes Sonneneinstrahlung",31.7703209506168,"dunkelgrün"
"10",10,22.2022415001931,18,4.6,"starkes Sonneneinstrahlung",34.2734929208929,"dunkelgrün"
"11",11,20.7142244968358,22,2.7,"starkes Sonneneinstrahlung",41.6211677034971,"dunkelgrün"
"12",12,21.0617721532339,13,8.2,"starkes Sonneneinstrahlung",35.5074294944073,"dunkelgrün"
"13",13,23.8787386119494,16,3.8,"starkes Sonneneinstrahlung",40.1696848087306,"dunkelgrün"
"14",14,20.4732106946672,19,5.9,"starkes Sonneneinstrahlung",36.0109272399392,"dunkelgrün"
"15",15,19.3938589266015,22,2.6,"starkes Sonneneinstrahlung",33.9451501377579,"dunkelgrün"
"16",16,18.9177049072415,17,4.1,"starkes Sonneneinstrahlung",26.2420391498208,"dunkelgrün"
"17",17,21.4156257125986,14,7.5,"starkes Sonneneinstrahlung",35.5779591061687,"dunkelgrün"
"18",18,21.912034022849,17,6.2,"starkes Sonneneinstrahlung",37.8066079259361,"dunkelgrün"
"19",19,22.2155772773716,24,0.4,"starkes Sonneneinstrahlung",21.9633986009615,"dunkelgrün"
"20",20,21.204787444638,9,10.8,"starkes Sonneneinstrahlung",34.6317689634826,"dunkelgrün"
"21",21,19.1076503274302,11,9,"starkes Sonneneinstrahlung",37.9327004402247,"dunkelgrün"
"22",22,22.1448782982118,23,-0.4,"starkes Sonneneinstrahlung",24.3718041113378,"dunkelgrün"
"23",23,22.3224313069365,14,9.3,"starkes Sonneneinstrahlung",42.671765979173,"dunkelgrün"
"24",24,29.5620397571258,16,6.2,"starkes Sonneneinstrahlung",38.4823556143568,"dunkelgrün"
"25",25,28.601281265555,16,7.6,"starkes Sonneneinstrahlung",37.6097316779684,"dunkelgrün"
"26",26,28.1434637889823,11,13.8,"Halbschatten",51.0341914794221,"dunkelgrün"
"27",27,29.1738541872745,11,5.1,"Halbschatten",35.8806570157085,"dunkelgrün"
"28",28,29.7881157034006,14,11.4,"Halbschatten",36.4471681371655,"dunkelgrün"
"29",29,26.3891714296779,18,1.2,"Halbschatten",27.8706774502654,"graugrün"
"30",30,29.6963646250483,11,9.8,"Halbschatten",40.958829345842,"graugrün"
"31",31,27.462968319615,9,8,"Halbschatten",43.5941440371236,"graugrün"
"32",32,27.1451474844702,20,5.8,"Halbschatten",36.9353393715408,"graugrün"
"33",33,32.0941419764867,15,8.1,"Halbschatten",39.542702423461,"graugrün"
"34",34,29.2945839095596,12,10.9,"Halbschatten",38.8044352914719,"graugrün"
"35",35,28.7856912517132,9,10.8,"Halbschatten",44.8442276964649,"graugrün"
"36",36,27.9073320284866,12,6.9,"Halbschatten",13.3205414396899,"graugrün"
"37",37,29.5748171412715,10,9.1,"Halbschatten",16.205798040269,"graugrün"
"38",38,24.8098372588928,12,6.8,"Halbschatten",16.3258523308848,"graugrün"
"39",39,27.191111537771,14,8.5,"Halbschatten",15.3852548566401,"graugrün"
"40",40,28.8748046666853,18,4.4,"Halbschatten",6.86411011400648,"graugrün"
"41",41,27.9608968343745,15,5.7,"Halbschatten",5.64868297015979,"graugrün"
"42",42,28.8063968382671,18,4,"Halbschatten",7.62258909665126,"graugrün"
"43",43,32.7359811952041,14,8.8,"Halbschatten",20.2117160983686,"graugrün"
"44",44,29.1187156606399,14,9.1,"Halbschatten",15.1098953064303,"dunkelgrün"
"45",45,30.9368544616927,14,7.8,"Halbschatten",17.5357946174891,"dunkelgrün"
"46",46,27.7700769377996,15,9.5,"Halbschatten",12.3028850546485,"dunkelgrün"
"47",47,29.2382629814614,12,5.2,"Halbschatten",11.0103651266524,"dunkelgrün"
"48",48,29.4652960637531,16,8.7,"Halbschatten",10.7238583929018,"dunkelgrün"
"49",49,30.1109677733556,17,4.5,"Schatten",9.85279829875645,"hellgrün"
"50",50,31.3342133845739,17,0.4,"Schatten",9.45107226606796,"hellgrün"
"51",51,47.9563665087508,18,6.6,"Schatten",5.79757919146111,"hellgrün"
"52",52,50.509515178842,11,8.7,"Schatten",16.1094946127598,"hellgrün"
"53",53,48.0562038273936,19,6.1,"Schatten",10.9183192853085,"hellgrün"
